country_iso3,country_name,cluster,fimi_variant,predictor,posterior_mean,posterior_sd,q025,q05,q95,q975,sig_95,sig_90,eu_pooled_mean,eu_q025,eu_q975,tau_mean,tau_q025,tau_q975,ml_estimate,ml_se,ml_t,ml_p,shrinkage_pct,in_eu_pi95,eu_pi95_lo,eu_pi95_hi
LTU,Lithuania,Baltic,full,SUPF,-0.08732257330662946,0.07891692634559787,-0.22613080152093432,-0.2042441051083306,0.05522025461630429,0.08419856939789704,FALSE,FALSE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,0.07308986615693464,0.1238008451673682,0.590382610539721,0.5551613780994038,0.8157041905107497,FALSE,-0.29770165089429157,0.050571059858902256
LVA,Latvia,Baltic,full,GEN,-0.19859849852535041,0.07677804299060698,-0.3488413346397705,-0.32102891611173345,-0.06951702954300414,-0.04364301638117594,TRUE,TRUE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,-0.20494836820328238,0.10570296440243356,-1.9389084247722757,0.05298897122580555,0.04526672430536549,TRUE,-0.35229324162199954,0.22295003655100315
LVA,Latvia,Baltic,full,THREAT,0.04312191077462616,0.05297840578346428,-0.06179545322496541,-0.04602910673634286,0.13054783677407547,0.14825748704125985,FALSE,FALSE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,0.062069503406945385,0.0625016571520669,0.9930857234061797,0.3210752834088776,-0.5863741050267204,TRUE,-0.10089594765631316,0.2896612484006148
LVA,Latvia,Baltic,full,ABAND,-0.08279491660300263,0.053290953734229506,-0.19410574865604827,-0.1760173121643071,0.0017143555910682604,0.015869947493842705,FALSE,FALSE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,-0.09900908040281008,0.06270266670421552,-1.5790250336538503,0.11486626964032566,0.3960932759526389,TRUE,-0.23098008598124448,0.1148323571379492
LVA,Latvia,Baltic,full,FEAR,0.18575216042742013,0.03664656456115516,0.11235274573099349,0.12450940326105045,0.24321096078000268,0.2559814645943789,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.16475244401695702,0.041082764505073484,4.010257001974905,6.844089051012438e-5,0.3718930567740598,TRUE,0.09887396437027889,0.34356509131184315
LVA,Latvia,Baltic,full,SUPF,-0.1370779108683657,0.07179913165005854,-0.28637715290946686,-0.25896437729562016,-0.02364257073877229,0.004216242390325361,FALSE,TRUE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,-0.1300801731570823,0.10953164873238633,-1.1876035343437699,0.23546753265192252,-1.0741165220013444,TRUE,-0.29770165089429157,0.050571059858902256
POL,Poland,Central-East,full,GEN,0.018655373738229,0.07479841441265493,-0.11763803904553129,-0.09469547573550319,0.1487970021610077,0.17994000936538343,FALSE,FALSE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,0.13877801484561458,0.09843150880108184,1.4098942151345881,0.1590942954123166,0.5904294274604872,TRUE,-0.35229324162199954,0.22295003655100315
POL,Poland,Central-East,full,THREAT,0.007748304913304898,0.058501797807577756,-0.11537924710071697,-0.09078762742383598,0.10061287468026436,0.1131061339001489,FALSE,FALSE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,-0.071414454402363,0.07471273451275223,-0.9558538429639961,0.33953492393661966,0.47746768210054247,TRUE,-0.10089594765631316,0.2896612484006148
POL,Poland,Central-East,full,ABAND,-0.026757901947870144,0.05664031452769596,-0.1315634383234404,-0.11586869083148493,0.07072401820785554,0.09038115243780623,FALSE,FALSE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,0.01663481861457081,0.07420084409279493,0.22418637979060524,0.8226893698259022,0.5808256657583477,TRUE,-0.23098008598124448,0.1148323571379492
POL,Poland,Central-East,full,FEAR,0.25434545178579426,0.03779201911222071,0.18535827262182078,0.19567114401394947,0.3188275176889391,0.3323845282752632,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.2905300951594118,0.04644697131579191,6.255092354334672,7.601567640571476e-10,0.522065318083715,TRUE,0.09887396437027889,0.34356509131184315
