country_iso3,country_name,cluster,fimi_variant,factor,alpha_raw,alpha,se,ci_lower,ci_upper,z,pvalue,grand_mean,is_reference,sig_95,sig_90
EST,Estonia,Baltic,predictors_only,SUPF,-1.0191150575513437,-1.1016832047036735,0.0907827350686425,-1.279614095856254,-0.923752313551093,-11.225868627782276,0,0.08256814715232991,FALSE,TRUE,TRUE
FRA,France,Western,predictors_only,SUPF,0.06434328742805182,-0.018224859724278092,0.10611134136940877,-0.22619926715955432,0.1897495477109981,0.6063752149174281,0.5442656229501612,0.08256814715232991,FALSE,FALSE,FALSE
HUN,Hungary,Central-East,predictors_only,SUPF,0.28765086760380443,0.20508272045147452,0.10473624600213544,-1.965495886381008e-4,0.4103619904915871,2.7464309499687394,0.006024756680973242,0.08256814715232991,FALSE,FALSE,TRUE
ITA,Italy,Southern,predictors_only,SUPF,0.08780320844574448,0.00523506129341457,0.10704382451997294,-0.2045669795331579,0.215037102119987,0.8202547773259127,0.4120708807414828,0.08256814715232991,FALSE,FALSE,FALSE
LTU,Lithuania,Baltic,predictors_only,SUPF,-0.9986461390476113,-1.0812142861999412,0.09290506866496244,-1.2633048747644884,-0.8991236976353942,-10.749102857336714,0,0.08256814715232991,FALSE,TRUE,TRUE
LVA,Latvia,Baltic,predictors_only,SUPF,-0.7190391825602397,-0.8016073297125696,0.09608166143054211,-0.9899239256912034,-0.6132907337339359,-7.483625614447107,7.238654120556021e-14,0.08256814715232991,FALSE,TRUE,TRUE
POL,Poland,Central-East,predictors_only,SUPF,-0.2666075306382497,-0.3491756777905796,0.10519682961675608,-0.555357675127218,-0.14299368045394126,-2.5343684938940747,0.011265020090493572,0.08256814715232991,FALSE,TRUE,TRUE
SRB,Serbia,Southern,predictors_only,SUPF,1.3659025235287243,1.2833343763763945,0.10971527862291017,1.0682963817217133,1.4983723710310757,12.449519708401887,0,0.08256814715232991,FALSE,TRUE,TRUE
TUR,Turkey,Southern,predictors_only,SUPF,0.7153229106041339,0.632754763451804,0.1089437426244923,0.419228951566798,0.8462805753368099,6.5659843637804105,5.169020766970789e-11,0.08256814715232991,FALSE,TRUE,TRUE
AUT,Austria,Western,predictors_only,SUPFCH,-7.25650131109819e-4,-0.1047381678714993,0.10095065727939237,-0.3025978203547545,0.09312148461175596,-0.0071881664831710814,0.9942647223326881,0.10401251774038947,FALSE,FALSE,FALSE
BEL,Belgium,Western,predictors_only,SUPFCH,0,-0.10401251774038947,0,-0.10401251774038947,-0.10401251774038947,NA,NA,0.10401251774038947,TRUE,TRUE,TRUE
